,molecule_name,potential_energy
637,dsgdb9nsd_000653,-270.4962568
638,dsgdb9nsd_000654,-306.3828505
639,dsgdb9nsd_000655,-270.5575965
640,dsgdb9nsd_000656,-234.6665083
641,dsgdb9nsd_000657,-286.6155475
642,dsgdb9nsd_000658,-235.8992294
643,dsgdb9nsd_000659,-271.7922918
644,dsgdb9nsd_000660,-307.6828095
645,dsgdb9nsd_000661,-307.6911551
646,dsgdb9nsd_000662,-234.6157542
647,dsgdb9nsd_000663,-270.5149539
648,dsgdb9nsd_000664,-306.4105301
649,dsgdb9nsd_000665,-234.6136024
650,dsgdb9nsd_000666,-270.5050963
651,dsgdb9nsd_000667,-270.51526
652,dsgdb9nsd_000668,-306.4054087
653,dsgdb9nsd_000669,-233.4157108
654,dsgdb9nsd_000670,-285.3669379
655,dsgdb9nsd_000671,-249.4426654
656,dsgdb9nsd_000672,-269.3135411
657,dsgdb9nsd_000673,-234.6493031
658,dsgdb9nsd_000674,-270.5398407
659,dsgdb9nsd_000675,-270.54465
660,dsgdb9nsd_000676,-306.4325338
661,dsgdb9nsd_000677,-270.5527579
662,dsgdb9nsd_000678,-286.5712684
663,dsgdb9nsd_000679,-306.4418387
664,dsgdb9nsd_000680,-285.3411702
665,dsgdb9nsd_000681,-269.3185627
666,dsgdb9nsd_000682,-285.3525803
667,dsgdb9nsd_000683,-285.3391362
668,dsgdb9nsd_000684,-305.2069802
669,dsgdb9nsd_000685,-285.3412109
670,dsgdb9nsd_000686,-285.365361
671,dsgdb9nsd_000687,-305.2328066
672,dsgdb9nsd_000688,-234.6147908
673,dsgdb9nsd_000689,-270.5140914
674,dsgdb9nsd_000690,-270.5091964
675,dsgdb9nsd_000691,-270.517004
676,dsgdb9nsd_000692,-286.5480844
677,dsgdb9nsd_000693,-306.4171209
678,dsgdb9nsd_000694,-286.5415063
679,dsgdb9nsd_000695,-233.3392133
680,dsgdb9nsd_000696,-249.3585822
681,dsgdb9nsd_000697,-269.2268721
682,dsgdb9nsd_000698,-265.3827335
683,dsgdb9nsd_000699,-285.2464177
684,dsgdb9nsd_000700,-305.1091988
685,dsgdb9nsd_000701,-234.6130909
686,dsgdb9nsd_000702,-270.5125025
687,dsgdb9nsd_000703,-250.6320209
688,dsgdb9nsd_000704,-266.6751352
689,dsgdb9nsd_000705,-286.5406397
690,dsgdb9nsd_000706,-306.4097286
691,dsgdb9nsd_000707,-233.3402002
692,dsgdb9nsd_000708,-249.3689744
693,dsgdb9nsd_000709,-269.2415361
694,dsgdb9nsd_000710,-249.3670362
695,dsgdb9nsd_000711,-265.3867
696,dsgdb9nsd_000712,-285.2590511
697,dsgdb9nsd_000713,-305.1297144
698,dsgdb9nsd_000714,-249.3910605
699,dsgdb9nsd_000715,-233.3644572
700,dsgdb9nsd_000716,-249.4029588
701,dsgdb9nsd_000717,-249.3799427
702,dsgdb9nsd_000718,-269.2527941
703,dsgdb9nsd_000719,-232.0730305
704,dsgdb9nsd_000720,-248.1044512
705,dsgdb9nsd_000721,-264.3030126
706,dsgdb9nsd_000722,-280.3117178
707,dsgdb9nsd_000723,-296.3369367
708,dsgdb9nsd_000724,-296.3479732
709,dsgdb9nsd_000725,-296.3160279
710,dsgdb9nsd_000726,-265.5394204
711,dsgdb9nsd_000727,-285.3794986
712,dsgdb9nsd_000728,-281.563555
713,dsgdb9nsd_000729,-301.408708
714,dsgdb9nsd_000730,-265.5366568
715,dsgdb9nsd_000731,-281.5634668
716,dsgdb9nsd_000732,-285.3741145
717,dsgdb9nsd_000733,-301.4056421
718,dsgdb9nsd_000734,-281.5923895
719,dsgdb9nsd_000735,-301.4333842
720,dsgdb9nsd_000736,-265.5396714
721,dsgdb9nsd_000737,-281.5920532
722,dsgdb9nsd_000738,-281.5702344
723,dsgdb9nsd_000739,-297.5986174
724,dsgdb9nsd_000740,-285.3778635
725,dsgdb9nsd_000741,-301.4317554
726,dsgdb9nsd_000742,-301.3899577
727,dsgdb9nsd_000743,-317.4222222
728,dsgdb9nsd_000744,-265.5317996
729,dsgdb9nsd_000745,-281.5566309
730,dsgdb9nsd_000746,-281.5828303
731,dsgdb9nsd_000747,-281.5697056
732,dsgdb9nsd_000748,-297.5854378
733,dsgdb9nsd_000749,-281.5642654
734,dsgdb9nsd_000750,-297.5917243
735,dsgdb9nsd_000751,-313.5995793
736,dsgdb9nsd_000756,-281.5733951
737,dsgdb9nsd_000757,-301.4183779
738,dsgdb9nsd_000758,-297.59674
739,dsgdb9nsd_000759,-317.4483458
740,dsgdb9nsd_000760,-281.5684415
741,dsgdb9nsd_000761,-297.5995564
742,dsgdb9nsd_000762,-301.4056064
743,dsgdb9nsd_000763,-317.4398595
744,dsgdb9nsd_000764,-297.6314338
745,dsgdb9nsd_000765,-317.4774854
746,dsgdb9nsd_000766,-281.5771934
747,dsgdb9nsd_000767,-297.6325747
748,dsgdb9nsd_000768,-297.606906
749,dsgdb9nsd_000769,-313.638427
750,dsgdb9nsd_000770,-301.4163937
751,dsgdb9nsd_000771,-317.4732364
752,dsgdb9nsd_000772,-317.4274798
753,dsgdb9nsd_000773,-333.4619546
754,dsgdb9nsd_000774,-317.5119437
755,dsgdb9nsd_000775,-337.3536142
756,dsgdb9nsd_000776,-333.5159954
757,dsgdb9nsd_000777,-353.359877
758,dsgdb9nsd_000778,-357.2104483
759,dsgdb9nsd_000780,-301.4390136
760,dsgdb9nsd_000781,-301.4328352
761,dsgdb9nsd_000782,-317.4665711
762,dsgdb9nsd_000783,-317.4989678
763,dsgdb9nsd_000784,-301.4449871
764,dsgdb9nsd_000785,-317.4975798
765,dsgdb9nsd_000786,-317.4727769
766,dsgdb9nsd_000787,-333.5016984
767,dsgdb9nsd_000788,-321.2825065
768,dsgdb9nsd_000789,-337.3352908
769,dsgdb9nsd_000790,-353.3217433
770,dsgdb9nsd_000791,-324.629554
771,dsgdb9nsd_000792,-324.6162998
772,dsgdb9nsd_000793,-340.7136195
773,dsgdb9nsd_000794,-361.7950678
774,dsgdb9nsd_000795,-363.005898
775,dsgdb9nsd_000796,-327.1088276
776,dsgdb9nsd_000797,-362.9967694
777,dsgdb9nsd_000798,-417.116106
778,dsgdb9nsd_000799,-377.8735137
779,dsgdb9nsd_000800,-327.1083322
780,dsgdb9nsd_000801,-363.0090107
781,dsgdb9nsd_000802,-325.8655041
782,dsgdb9nsd_000803,-341.8833327
783,dsgdb9nsd_000804,-361.7652963
784,dsgdb9nsd_000805,-322.1211468
785,dsgdb9nsd_000806,-324.6163627
786,dsgdb9nsd_000807,-360.5086049
787,dsgdb9nsd_000808,-327.1076915
788,dsgdb9nsd_000809,-363.0073697
789,dsgdb9nsd_000810,-325.8656424
790,dsgdb9nsd_000811,-341.8920774
791,dsgdb9nsd_000812,-361.7601306
792,dsgdb9nsd_000813,-361.7642355
793,dsgdb9nsd_000814,-324.6638729
794,dsgdb9nsd_000815,-324.6693103
795,dsgdb9nsd_000816,-340.7048788
796,dsgdb9nsd_000817,-325.8962332
797,dsgdb9nsd_000818,-361.7871859
798,dsgdb9nsd_000819,-325.863339
799,dsgdb9nsd_000820,-341.8940338
800,dsgdb9nsd_000821,-361.7617183
801,dsgdb9nsd_000822,-324.6159899
802,dsgdb9nsd_000823,-340.6383558
803,dsgdb9nsd_000824,-360.507788
804,dsgdb9nsd_000825,-340.6394522
805,dsgdb9nsd_000826,-414.3850259
806,dsgdb9nsd_000828,-451.5622347
807,dsgdb9nsd_000829,-432.9230078
808,dsgdb9nsd_000830,-452.785118
809,dsgdb9nsd_000831,-416.8958049
810,dsgdb9nsd_000832,-288.8283545
811,dsgdb9nsd_000833,-308.687009
812,dsgdb9nsd_000834,-304.8605847
813,dsgdb9nsd_000835,-324.7197762
814,dsgdb9nsd_000836,-324.7259976
815,dsgdb9nsd_000837,-344.5835386
816,dsgdb9nsd_000838,-304.8618675
817,dsgdb9nsd_000839,-324.7280431
818,dsgdb9nsd_000840,-340.789281
819,dsgdb9nsd_000841,-324.7224517
820,dsgdb9nsd_000842,-340.782008
821,dsgdb9nsd_000843,-360.6439001
822,dsgdb9nsd_000844,-304.8817529
823,dsgdb9nsd_000845,-324.7412783
824,dsgdb9nsd_000846,-340.7775435
825,dsgdb9nsd_000847,-340.7867763
826,dsgdb9nsd_000848,-360.6445289
827,dsgdb9nsd_000849,-320.8941538
828,dsgdb9nsd_000850,-340.7554946
829,dsgdb9nsd_000851,-340.7594848
830,dsgdb9nsd_000852,-360.6194338
831,dsgdb9nsd_000853,-340.7602993
832,dsgdb9nsd_000854,-356.8250153
833,dsgdb9nsd_000855,-376.680757
834,dsgdb9nsd_000856,-356.8184189
835,dsgdb9nsd_000857,-356.8244667
836,dsgdb9nsd_000858,-376.685601
837,dsgdb9nsd_000859,-360.6252363
838,dsgdb9nsd_000860,-376.6931524
839,dsgdb9nsd_000861,-288.8304225
840,dsgdb9nsd_000862,-308.690875
841,dsgdb9nsd_000863,-304.8637428
842,dsgdb9nsd_000864,-324.7256775
843,dsgdb9nsd_000865,-324.7297686
844,dsgdb9nsd_000866,-324.7427874
845,dsgdb9nsd_000867,-340.7829262
846,dsgdb9nsd_000868,-340.788757
847,dsgdb9nsd_000869,-360.6484513
848,dsgdb9nsd_000870,-340.7767309
849,dsgdb9nsd_000871,-340.7791503
850,dsgdb9nsd_000872,-320.8967613
851,dsgdb9nsd_000873,-340.7593075
852,dsgdb9nsd_000874,-340.7625163
853,dsgdb9nsd_000875,-360.6248146
854,dsgdb9nsd_000876,-356.8162422
855,dsgdb9nsd_000877,-356.8210515
856,dsgdb9nsd_000878,-376.6822004
857,dsgdb9nsd_000879,-360.6272028
858,dsgdb9nsd_000880,-376.68506
859,dsgdb9nsd_000882,-340.8060764
860,dsgdb9nsd_000883,-360.6671757
861,dsgdb9nsd_000886,-360.6652988
862,dsgdb9nsd_000887,-380.5253446
863,dsgdb9nsd_000889,-356.8379215
864,dsgdb9nsd_000890,-376.7003565
865,dsgdb9nsd_000892,-376.6976056
866,dsgdb9nsd_000893,-396.5589835
867,dsgdb9nsd_000895,-376.7017253
868,dsgdb9nsd_000896,-396.5650103
869,dsgdb9nsd_000899,-416.4219025
870,dsgdb9nsd_000900,-288.8184839
871,dsgdb9nsd_000901,-304.8510123
872,dsgdb9nsd_000902,-324.7164463
873,dsgdb9nsd_000903,-304.8701944
874,dsgdb9nsd_000904,-320.9069765
875,dsgdb9nsd_000905,-340.7758219
876,dsgdb9nsd_000909,-323.5266481
877,dsgdb9nsd_000910,-339.5705926
878,dsgdb9nsd_000911,-343.377162
879,dsgdb9nsd_000912,-359.4233276
880,dsgdb9nsd_000913,-375.4670705
881,dsgdb9nsd_000915,-323.5003921
882,dsgdb9nsd_000916,-339.5363449
883,dsgdb9nsd_000917,-339.5305541
884,dsgdb9nsd_000918,-339.5467675
885,dsgdb9nsd_000919,-355.5856958
886,dsgdb9nsd_000920,-323.5424992
887,dsgdb9nsd_000921,-339.5804762
888,dsgdb9nsd_000922,-339.5714449
889,dsgdb9nsd_000923,-339.5861422
890,dsgdb9nsd_000924,-355.6270709
891,dsgdb9nsd_000925,-343.3924696
892,dsgdb9nsd_000926,-359.4294669
893,dsgdb9nsd_000927,-359.4197087
894,dsgdb9nsd_000928,-359.4377388
895,dsgdb9nsd_000929,-375.4775282
896,dsgdb9nsd_000930,-271.585963
897,dsgdb9nsd_000931,-287.6231134
898,dsgdb9nsd_000932,-287.6223721
899,dsgdb9nsd_000933,-303.6571895
900,dsgdb9nsd_000934,-303.661021
901,dsgdb9nsd_000935,-287.6246221
902,dsgdb9nsd_000936,-303.6648487
903,dsgdb9nsd_000937,-303.6571895
904,dsgdb9nsd_000938,-303.6645169
905,dsgdb9nsd_000939,-319.7074468
906,dsgdb9nsd_000940,-287.6261636
907,dsgdb9nsd_000941,-303.6619507
908,dsgdb9nsd_000942,-319.7042063
909,dsgdb9nsd_000943,-319.7002612
910,dsgdb9nsd_000944,-303.6719197
911,dsgdb9nsd_000945,-319.7182611
912,dsgdb9nsd_000946,-319.7042063
913,dsgdb9nsd_000947,-319.7154533
914,dsgdb9nsd_000948,-335.7650092
915,dsgdb9nsd_000949,-307.4921417
916,dsgdb9nsd_000950,-323.5309753
917,dsgdb9nsd_000951,-323.52645
918,dsgdb9nsd_000952,-339.572844
919,dsgdb9nsd_000953,-339.5640766
920,dsgdb9nsd_000954,-323.5423352
921,dsgdb9nsd_000955,-339.5833367
922,dsgdb9nsd_000956,-339.572844
923,dsgdb9nsd_000957,-339.5837898
924,dsgdb9nsd_000958,-355.6275732
925,dsgdb9nsd_000959,-288.8273584
926,dsgdb9nsd_000960,-308.6860788
927,dsgdb9nsd_000961,-304.8787811
928,dsgdb9nsd_000962,-324.738757
929,dsgdb9nsd_000963,-304.8598238
930,dsgdb9nsd_000964,-324.7185391
931,dsgdb9nsd_000965,-340.774445
932,dsgdb9nsd_000966,-304.8617912
933,dsgdb9nsd_000967,-324.7206206
934,dsgdb9nsd_000968,-340.7728312
935,dsgdb9nsd_000969,-324.7261602
936,dsgdb9nsd_000970,-344.5832879
937,dsgdb9nsd_000971,-340.7845444
938,dsgdb9nsd_000972,-360.6421546
939,dsgdb9nsd_000973,-324.7267904
940,dsgdb9nsd_000974,-340.7764803
941,dsgdb9nsd_000975,-340.7557914
942,dsgdb9nsd_000976,-356.8084506
943,dsgdb9nsd_000977,-340.75985
944,dsgdb9nsd_000978,-360.6161894
945,dsgdb9nsd_000979,-356.8175982
946,dsgdb9nsd_000980,-376.6736904
947,dsgdb9nsd_000981,-340.7628954
948,dsgdb9nsd_000982,-356.815192
949,dsgdb9nsd_000983,-360.6174372
950,dsgdb9nsd_000984,-360.6236753
951,dsgdb9nsd_000985,-376.6789768
952,dsgdb9nsd_000986,-288.8263902
953,dsgdb9nsd_000987,-304.8588378
954,dsgdb9nsd_000988,-324.7240429
955,dsgdb9nsd_000989,-308.683064
956,dsgdb9nsd_000990,-324.7160508
957,dsgdb9nsd_000991,-320.8919026
958,dsgdb9nsd_000992,-340.7589302
959,dsgdb9nsd_000993,-340.7498371
960,dsgdb9nsd_000994,-360.6212367
961,dsgdb9nsd_000995,-288.8198977
962,dsgdb9nsd_000996,-304.85435
963,dsgdb9nsd_000997,-324.7201231
964,dsgdb9nsd_000998,-304.8707943
965,dsgdb9nsd_000999,-340.779196
966,dsgdb9nsd_001000,-304.8694409
967,dsgdb9nsd_001001,-340.7679224
968,dsgdb9nsd_001002,-340.7967866
969,dsgdb9nsd_001004,-360.6552751
970,dsgdb9nsd_001005,-286.339951
971,dsgdb9nsd_001006,-306.1923576
972,dsgdb9nsd_001007,-302.3864052
973,dsgdb9nsd_001008,-322.2402168
974,dsgdb9nsd_001009,-302.3839741
975,dsgdb9nsd_001010,-322.2371248
976,dsgdb9nsd_001011,-302.435501
977,dsgdb9nsd_001012,-322.2849804
978,dsgdb9nsd_001013,-318.4799311
979,dsgdb9nsd_001014,-338.3305159
980,dsgdb9nsd_001015,-318.476439
981,dsgdb9nsd_001016,-338.3260715
982,dsgdb9nsd_001017,-286.3383516
983,dsgdb9nsd_001018,-302.3838246
984,dsgdb9nsd_001019,-306.1910709
985,dsgdb9nsd_001020,-322.2380567
986,dsgdb9nsd_001021,-302.4366043
987,dsgdb9nsd_001022,-318.4796733
988,dsgdb9nsd_001023,-322.2864282
989,dsgdb9nsd_001024,-338.3308364
990,dsgdb9nsd_001025,-323.5207662
991,dsgdb9nsd_001026,-343.3722453
992,dsgdb9nsd_001027,-339.5645358
993,dsgdb9nsd_001028,-359.4181891
994,dsgdb9nsd_001029,-339.5601689
995,dsgdb9nsd_001030,-359.4135124
996,dsgdb9nsd_001031,-323.5199326
997,dsgdb9nsd_001032,-339.5622558
998,dsgdb9nsd_001033,-343.3696242
999,dsgdb9nsd_001034,-359.4147076
1000,dsgdb9nsd_001035,-323.5238026
1001,dsgdb9nsd_001036,-339.5666017
1002,dsgdb9nsd_001037,-340.7505152
1003,dsgdb9nsd_001038,-360.6087692
1004,dsgdb9nsd_001039,-288.8237527
1005,dsgdb9nsd_001040,-308.6817697
1006,dsgdb9nsd_001041,-324.7312636
1007,dsgdb9nsd_001042,-304.8742071
1008,dsgdb9nsd_001043,-324.7328709
1009,dsgdb9nsd_001044,-304.8493175
1010,dsgdb9nsd_001045,-324.7092102
1011,dsgdb9nsd_001046,-340.7581008
1012,dsgdb9nsd_001047,-340.767451
1013,dsgdb9nsd_001048,-324.7082084
1014,dsgdb9nsd_001049,-344.5706222
1015,dsgdb9nsd_001050,-340.7609018
1016,dsgdb9nsd_001051,-360.617984
1017,dsgdb9nsd_001052,-340.7707257
1018,dsgdb9nsd_001053,-360.6282984
1019,dsgdb9nsd_001054,-340.7635267
1020,dsgdb9nsd_001055,-324.7207704
1021,dsgdb9nsd_001056,-344.5764796
1022,dsgdb9nsd_001057,-340.763746
1023,dsgdb9nsd_001058,-360.6249241
1024,dsgdb9nsd_001059,-340.7712139
1025,dsgdb9nsd_001060,-360.6283602
1026,dsgdb9nsd_001061,-288.8217669
1027,dsgdb9nsd_001062,-304.872979
1028,dsgdb9nsd_001063,-308.6774169
1029,dsgdb9nsd_001064,-324.7292048
1030,dsgdb9nsd_001065,-304.847916
1031,dsgdb9nsd_001066,-320.9029551
1032,dsgdb9nsd_001067,-324.7044623
1033,dsgdb9nsd_001068,-340.7601894
1034,dsgdb9nsd_001069,-324.7103476
1035,dsgdb9nsd_001070,-340.7653786
1036,dsgdb9nsd_001071,-344.5658562
1037,dsgdb9nsd_001072,-360.620329
1038,dsgdb9nsd_001073,-324.7196127
1039,dsgdb9nsd_001074,-340.7680433
1040,dsgdb9nsd_001075,-344.573922
1041,dsgdb9nsd_001076,-360.6241482
1042,dsgdb9nsd_001077,-288.8172609
1043,dsgdb9nsd_001078,-304.8657826
1044,dsgdb9nsd_001079,-287.5575312
1045,dsgdb9nsd_001080,-303.603112
1046,dsgdb9nsd_001081,-303.6043326
1047,dsgdb9nsd_001082,-273.9442415
1048,dsgdb9nsd_001083,-309.843754
1049,dsgdb9nsd_001084,-273.9342104
1050,dsgdb9nsd_001085,-290.0333086
1051,dsgdb9nsd_001086,-309.8370846
1052,dsgdb9nsd_001087,-325.9358156
1053,dsgdb9nsd_001088,-311.1091481
1054,dsgdb9nsd_001089,-327.1753608
1055,dsgdb9nsd_001090,-347.035871
1056,dsgdb9nsd_001091,-347.0155785
1057,dsgdb9nsd_001092,-312.3179572
1058,dsgdb9nsd_001093,-348.2246605
1059,dsgdb9nsd_001094,-276.4216184
1060,dsgdb9nsd_001095,-312.3280493
1061,dsgdb9nsd_001096,-312.3205642
1062,dsgdb9nsd_001097,-312.3144877
1063,dsgdb9nsd_001098,-348.2185147
1064,dsgdb9nsd_001099,-311.1209891
1065,dsgdb9nsd_001100,-347.0271538
1066,dsgdb9nsd_001101,-327.1825504
1067,dsgdb9nsd_001103,-363.0794472
1068,dsgdb9nsd_001104,-276.4179397
1069,dsgdb9nsd_001105,-312.3258374
1070,dsgdb9nsd_001106,-312.323885
1071,dsgdb9nsd_001107,-348.2302174
1072,dsgdb9nsd_001108,-342.0104916
1073,dsgdb9nsd_001109,-358.0628088
1074,dsgdb9nsd_001110,-361.8697187
1075,dsgdb9nsd_001111,-377.9298678
1076,dsgdb9nsd_001112,-345.8217368
1077,dsgdb9nsd_001113,-361.8868356
1078,dsgdb9nsd_001114,-361.8901733
1079,dsgdb9nsd_001116,-377.9431013
1080,dsgdb9nsd_001118,-377.9499722
1081,dsgdb9nsd_001119,-393.9961977
1082,dsgdb9nsd_001120,-311.1238018
1083,dsgdb9nsd_001121,-327.1850089
1084,dsgdb9nsd_001122,-327.1844173
1085,dsgdb9nsd_001123,-343.2359296
1086,dsgdb9nsd_001124,-347.0540305
1087,dsgdb9nsd_001125,-363.1082292
1088,dsgdb9nsd_001127,-347.024623
1089,dsgdb9nsd_001128,-363.09397
1090,dsgdb9nsd_001130,-276.4219743
1091,dsgdb9nsd_001131,-312.3254226
1092,dsgdb9nsd_001132,-312.3231469
1093,dsgdb9nsd_001133,-348.2290662
1094,dsgdb9nsd_001134,-325.9297145
1095,dsgdb9nsd_001135,-309.8843913
1096,dsgdb9nsd_001136,-325.9485632
1097,dsgdb9nsd_001137,-345.8225119
1098,dsgdb9nsd_001138,-345.7873759
1099,dsgdb9nsd_001139,-311.086117
1100,dsgdb9nsd_001140,-346.9901199
1101,dsgdb9nsd_001141,-275.1850323
1102,dsgdb9nsd_001142,-311.0932168
1103,dsgdb9nsd_001143,-311.090057
1104,dsgdb9nsd_001144,-327.1089132
1105,dsgdb9nsd_001145,-275.1797931
1106,dsgdb9nsd_001146,-311.0838085
1107,dsgdb9nsd_001147,-311.0900198
1108,dsgdb9nsd_001148,-346.9878586
1109,dsgdb9nsd_001149,-273.923594
1110,dsgdb9nsd_001150,-309.8175244
1111,dsgdb9nsd_001151,-309.8268321
1112,dsgdb9nsd_001152,-345.7269377
1113,dsgdb9nsd_001153,-271.4372711
1114,dsgdb9nsd_001154,-287.534345
1115,dsgdb9nsd_001155,-303.6278044
1116,dsgdb9nsd_001156,-303.5653144
1117,dsgdb9nsd_001157,-319.6574885
1118,dsgdb9nsd_001158,-307.3364406
1119,dsgdb9nsd_001159,-323.4315105
1120,dsgdb9nsd_001160,-339.5224127
1121,dsgdb9nsd_001161,-308.6202535
1122,dsgdb9nsd_001162,-324.7160267
1123,dsgdb9nsd_001163,-344.5184244
1124,dsgdb9nsd_001164,-360.6112382
1125,dsgdb9nsd_001165,-345.7977303
1126,dsgdb9nsd_001166,-381.7056521
1127,dsgdb9nsd_001167,-309.8308257
1128,dsgdb9nsd_001168,-325.9294617
1129,dsgdb9nsd_001169,-322.0955775
1130,dsgdb9nsd_001170,-341.9677698
1131,dsgdb9nsd_001171,-341.9659299
1132,dsgdb9nsd_001172,-345.7365929
1133,dsgdb9nsd_001173,-361.8297927
1134,dsgdb9nsd_001174,-273.9306963
1135,dsgdb9nsd_001175,-290.0300569
1136,dsgdb9nsd_001176,-306.061108
1137,dsgdb9nsd_001177,-309.8343389
1138,dsgdb9nsd_001178,-325.931447
1139,dsgdb9nsd_001179,-306.05179
1140,dsgdb9nsd_001180,-309.8181668
1141,dsgdb9nsd_001181,-325.9154453
1142,dsgdb9nsd_001182,-347.0096924
1143,dsgdb9nsd_001183,-382.9148011
1144,dsgdb9nsd_001184,-311.110401
1145,dsgdb9nsd_001185,-347.01354
1146,dsgdb9nsd_001186,-347.0018324
1147,dsgdb9nsd_001187,-348.2177313
1148,dsgdb9nsd_001188,-384.1300098
1149,dsgdb9nsd_001189,-276.4184754
1150,dsgdb9nsd_001190,-312.3190334
1151,dsgdb9nsd_001191,-312.3143943
1152,dsgdb9nsd_001192,-312.3269234
1153,dsgdb9nsd_001193,-348.2285871
1154,dsgdb9nsd_001194,-348.213029
1155,dsgdb9nsd_001195,-308.6395101
1156,dsgdb9nsd_001196,-324.69931
1157,dsgdb9nsd_001197,-273.944636
1158,dsgdb9nsd_001198,-309.846282
1159,dsgdb9nsd_001199,-306.1552734
1160,dsgdb9nsd_001200,-322.2407354
1161,dsgdb9nsd_001201,-322.2150812
1162,dsgdb9nsd_001202,-338.3013415
1163,dsgdb9nsd_001203,-343.3188875
1164,dsgdb9nsd_001204,-359.3790055
1165,dsgdb9nsd_001205,-324.6598169
1166,dsgdb9nsd_001206,-340.7486872
1167,dsgdb9nsd_001207,-308.6327283
1168,dsgdb9nsd_001208,-324.7310184
1169,dsgdb9nsd_001209,-324.6869535
1170,dsgdb9nsd_001210,-340.782922
1171,dsgdb9nsd_001211,-344.551534
1172,dsgdb9nsd_001212,-360.6455951
1173,dsgdb9nsd_001213,-324.6936067
1174,dsgdb9nsd_001214,-340.7921749
1175,dsgdb9nsd_001215,-340.7382862
1176,dsgdb9nsd_001216,-356.8344061
1177,dsgdb9nsd_001217,-360.6054516
1178,dsgdb9nsd_001218,-376.7004706
1179,dsgdb9nsd_001219,-361.8391045
1180,dsgdb9nsd_001220,-345.8098332
1181,dsgdb9nsd_001221,-361.8740815
1182,dsgdb9nsd_001222,-361.8344713
1183,dsgdb9nsd_001223,-381.7257776
1184,dsgdb9nsd_001224,-361.8666463
1185,dsgdb9nsd_001225,-381.7307635
1186,dsgdb9nsd_001226,-361.8711046
1187,dsgdb9nsd_001227,-377.9353428
1188,dsgdb9nsd_001228,-377.8951848
1189,dsgdb9nsd_001229,-397.7866161
1190,dsgdb9nsd_001230,-377.9182123
1191,dsgdb9nsd_001231,-397.7854908
1192,dsgdb9nsd_001233,-271.4624388
1193,dsgdb9nsd_001234,-287.5534669
1194,dsgdb9nsd_001235,-307.3599286
1195,dsgdb9nsd_001236,-323.4493171
1196,dsgdb9nsd_001237,-308.6283735
1197,dsgdb9nsd_001238,-344.5256957
1198,dsgdb9nsd_001239,-273.9321269
1199,dsgdb9nsd_001240,-290.0311102
1200,dsgdb9nsd_001241,-306.0543831
1201,dsgdb9nsd_001242,-309.8227444
1202,dsgdb9nsd_001243,-325.918911
1203,dsgdb9nsd_001244,-309.835821
1204,dsgdb9nsd_001245,-325.9349383
1205,dsgdb9nsd_001246,-306.0482998
1206,dsgdb9nsd_001247,-311.109727
1207,dsgdb9nsd_001248,-327.1733397
1208,dsgdb9nsd_001249,-347.0326802
1209,dsgdb9nsd_001250,-347.00388
1210,dsgdb9nsd_001251,-347.0133722
1211,dsgdb9nsd_001252,-363.077817
1212,dsgdb9nsd_001253,-363.0415807
1213,dsgdb9nsd_001254,-382.9335561
1214,dsgdb9nsd_001255,-342.0023803
1215,dsgdb9nsd_001256,-358.054959
1216,dsgdb9nsd_001257,-361.861002
1217,dsgdb9nsd_001258,-377.9169258
1218,dsgdb9nsd_001260,-327.1404121
1219,dsgdb9nsd_001261,-344.5298294
1220,dsgdb9nsd_001262,-308.6406364
1221,dsgdb9nsd_001263,-324.7002609
1222,dsgdb9nsd_001264,-360.5891478
1223,dsgdb9nsd_001266,-309.8345679
1224,dsgdb9nsd_001267,-345.7366116
1225,dsgdb9nsd_001268,-273.9436315
1226,dsgdb9nsd_001269,-309.84267
1227,dsgdb9nsd_001270,-327.1361133
1228,dsgdb9nsd_001271,-363.0528128
1229,dsgdb9nsd_001272,-347.01933
1230,dsgdb9nsd_001273,-363.0813319
1231,dsgdb9nsd_001274,-382.9475684
1232,dsgdb9nsd_001275,-311.1233323
1233,dsgdb9nsd_001276,-327.1840605
1234,dsgdb9nsd_001277,-327.1819751
1235,dsgdb9nsd_001278,-343.2327861
1236,dsgdb9nsd_001279,-347.0493645
1237,dsgdb9nsd_001280,-363.1031368
1238,dsgdb9nsd_001282,-347.0106146
1239,dsgdb9nsd_001283,-363.0699924
1240,dsgdb9nsd_001285,-347.0122605
1241,dsgdb9nsd_001286,-363.0731805
1242,dsgdb9nsd_001287,-363.0799257
1243,dsgdb9nsd_001288,-379.1321782
1244,dsgdb9nsd_001289,-399.0013829
1245,dsgdb9nsd_001291,-312.3193674
1246,dsgdb9nsd_001292,-348.2209564
1247,dsgdb9nsd_001293,-348.2222568
1248,dsgdb9nsd_001294,-276.4226689
1249,dsgdb9nsd_001295,-312.3260076
1250,dsgdb9nsd_001296,-312.3202894
1251,dsgdb9nsd_001297,-312.3189995
1252,dsgdb9nsd_001298,-348.2226225
1253,dsgdb9nsd_001299,-312.3116673
1254,dsgdb9nsd_001300,-348.21514
1255,dsgdb9nsd_001301,-309.8849932
1256,dsgdb9nsd_001302,-325.945321
1257,dsgdb9nsd_001303,-325.9215286
1258,dsgdb9nsd_001304,-345.8141034
1259,dsgdb9nsd_001305,-325.9134556
1260,dsgdb9nsd_001306,-345.7834701
1261,dsgdb9nsd_001307,-361.8451704
1262,dsgdb9nsd_001308,-345.7861775
1263,dsgdb9nsd_001309,-361.845777
